,Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year
188793,NYCIK,2016-09-22,7,Confirmed,38,2016
188867,LAXWP,2016-09-22,6,Confirmed,38,2016
189271,MIASS,2016-09-16,8,Cancelled,37,2016
189393,MIASS,2016-09-22,13,Confirmed,38,2016
189523,SFODR,2016-09-18,16,Confirmed,37,2016
189534,SFODR,2016-07-28,13,Cancelled,30,2016
189544,SFODR,2016-09-13,12,Cancelled,37,2016
189923,LAXWP,2016-09-23,20,Confirmed,38,2016
189982,NYCIK,2016-09-21,8,Confirmed,38,2016
189984,NYCIK,2016-09-10,8,Cancelled,36,2016
190326,LAXWP,2016-09-24,8,Confirmed,38,2016
190468,MIASS,2016-08-18,4,Cancelled,33,2016
190549,MIASS,2016-09-23,12,Confirmed,38,2016
190559,MIASS,2016-09-05,3,Cancelled,36,2016
191105,NYCIK,2016-09-18,1,Confirmed,37,2016
191108,NYCIK,2016-09-20,8,Cancelled,38,2016
191171,NYCIK,2016-05-24,7,Cancelled,21,2016
191641,MIASS,2016-09-25,29,Confirmed,38,2016
191711,SFODR,2016-09-25,12,Confirmed,38,2016
191750,SFODR,2016-09-16,8,Cancelled,37,2016
192046,LAXWP,2016-09-25,11,Confirmed,38,2016
192088,LAXWP,2016-08-18,15,Cancelled,33,2016
192091,LAXWP,2016-09-01,11,Cancelled,35,2016
192093,LAXWP,2016-09-17,10,Cancelled,37,2016
192447,MIASS,2016-09-24,6,Confirmed,38,2016
192452,MIASS,2016-09-26,9,Confirmed,39,2016
192546,SFODR,2016-09-09,13,Cancelled,36,2016
192731,LAXWP,2016-09-26,11,Confirmed,39,2016
193065,MIASS,2016-09-27,42,Confirmed,39,2016
193145,SFODR,2016-09-05,19,Cancelled,36,2016
193190,SFODR,2016-09-27,11,Confirmed,39,2016
193368,LAXWP,2016-09-23,20,Cancelled,38,2016
193374,LAXWP,2016-09-28,13,Confirmed,39,2016
193686,MIASS,2016-08-22,3,Confirmed,34,2016
193695,MIASS,2016-09-20,16,Cancelled,38,2016
193745,SFODR,2016-09-22,14,Confirmed,38,2016
193989,LAXWP,2016-09-19,4,Confirmed,38,2016
194254,MIASS,2016-09-28,54,Confirmed,39,2016
194257,MIASS,2016-09-28,54,Cancelled,39,2016
194329,SFODR,2016-09-23,9,Confirmed,38,2016
194330,SFODR,2016-09-30,11,Confirmed,39,2016
194346,SFODR,2016-09-18,16,Cancelled,37,2016
194569,LAXWP,2016-09-25,11,Cancelled,38,2016
194575,NYCIK,2016-07-04,7,Cancelled,27,2016
194586,NYCIK,2016-09-29,8,Confirmed,39,2016
194590,LAXWP,2016-09-26,11,Cancelled,39,2016
194591,LAXWP,2016-09-27,5,Confirmed,39,2016
194592,LAXWP,2016-09-29,14,Confirmed,39,2016
194614,LAXWP,2016-09-29,14,Cancelled,39,2016
194841,LAXWP,2016-09-22,6,Cancelled,38,2016
194845,LAXWP,2016-09-16,11,Cancelled,37,2016
194928,MIASS,2016-09-19,10,Cancelled,38,2016
194935,MIASS,2016-09-25,29,Cancelled,38,2016
194997,MIASS,2016-09-29,30,Confirmed,39,2016
194998,MIASS,2016-09-30,31,Confirmed,39,2016
195111,SFODR,2016-09-22,14,Cancelled,38,2016
195114,SFODR,2016-09-27,11,Cancelled,39,2016
195429,NYCIK,2016-09-11,8,Cancelled,36,2016
195433,NYCIK,2016-09-25,7,Cancelled,38,2016
195434,NYCIK,2016-09-25,7,Confirmed,38,2016
195435,NYCIK,2016-09-28,10,Confirmed,39,2016
195713,LAXWP,2016-09-19,4,Cancelled,38,2016
195725,LAXWP,2016-09-30,5,Confirmed,39,2016
195726,LAXWP,2016-10-01,13,Confirmed,39,2016
195818,MIASS,2016-09-21,11,Cancelled,38,2016
195893,MIASS,2016-09-30,31,Cancelled,39,2016
195896,MIASS,2016-10-01,28,Confirmed,39,2016
196041,SFODR,2016-10-01,19,Confirmed,39,2016
196364,NYCIK,2016-09-13,8,Cancelled,37,2016
196376,LAXWP,2016-08-11,19,Cancelled,32,2016
196399,NYCIK,2016-09-14,5,Cancelled,37,2016
196400,NYCIK,2016-09-24,8,Confirmed,38,2016
196401,NYCIK,2016-09-27,8,Confirmed,39,2016
196402,NYCIK,2016-09-28,10,Cancelled,39,2016
196405,NYCIK,2016-10-01,9,Cancelled,39,2016
196406,NYCIK,2016-10-01,9,Confirmed,39,2016
196842,MIASS,2016-10-01,28,Cancelled,39,2016
196846,MIASS,2016-10-02,41,Cancelled,39,2016
196847,MIASS,2016-10-02,41,Confirmed,39,2016
196946,SFODR,2016-10-03,21,Confirmed,40,2016
196957,SFODR,2016-09-26,16,Confirmed,39,2016
197167,NYCIK,2016-04-22,7,Cancelled,16,2016
197451,LAXWP,2016-10-03,8,Confirmed,40,2016
197458,LAXWP,2016-10-02,10,Confirmed,39,2016
197594,MIASS,2016-10-03,28,Confirmed,40,2016
197925,NYCIK,2016-09-24,8,Cancelled,38,2016
197944,NYCIK,2016-09-23,2,Confirmed,38,2016
198139,LAXWP,2016-10-04,12,Confirmed,40,2016
198227,MIASS,2016-10-04,29,Confirmed,40,2016
198323,SFODR,2016-09-30,11,Cancelled,39,2016
198346,LAXWP,2016-09-20,8,Cancelled,38,2016
198567,NYCIK,2016-10-04,11,Confirmed,40,2016
198568,NYCIK,2016-10-03,8,Confirmed,40,2016
198575,NYCIK,2016-09-20,8,Confirmed,38,2016
198580,NYCIK,2016-09-26,11,Confirmed,39,2016
198583,NYCIK,2016-10-02,15,Cancelled,39,2016
198794,LAXWP,2016-10-05,11,Confirmed,40,2016
198853,MIASS,2016-09-26,9,Cancelled,39,2016
198867,MIASS,2016-09-17,6,Cancelled,37,2016
198869,MIASS,2016-02-01,7,Cancelled,5,2016
198876,MIASS,2016-09-18,4,Confirmed,37,2016
198888,MIASS,2016-09-29,30,Cancelled,39,2016
198921,MIASS,2016-10-05,26,Confirmed,40,2016
199248,NYCIK,2016-09-09,10,Confirmed,36,2016
199501,LAXWP,2016-10-05,11,Cancelled,40,2016
199505,LAXWP,2016-10-06,16,Confirmed,40,2016
199519,LAXWP,2016-09-21,1,Confirmed,38,2016
199529,NYCIK,2016-10-05,10,Confirmed,40,2016
199604,MIASS,2016-06-02,4,Cancelled,22,2016
199617,MIASS,2016-08-21,6,Cancelled,33,2016
199659,MIASS,2016-09-27,42,Cancelled,39,2016
200447,LAXWP,2016-10-07,12,Confirmed,40,2016
200471,LAXWP,2016-09-11,10,Confirmed,36,2016
200484,LAXWP,2016-09-24,8,Cancelled,38,2016
200584,MIASS,2016-09-12,7,Confirmed,37,2016
200611,MIASS,2016-09-13,8,Cancelled,37,2016
200613,MIASS,2016-09-11,7,Cancelled,36,2016
200661,MIASS,2016-09-22,13,Cancelled,38,2016
200713,MIASS,2016-09-24,6,Cancelled,38,2016
200714,MIASS,2016-09-23,12,Cancelled,38,2016
200726,MIASS,2016-10-06,12,Confirmed,40,2016
200820,SFODR,2016-10-08,15,Confirmed,40,2016
200821,SFODR,2016-10-04,26,Confirmed,40,2016
200823,SFODR,2016-10-02,14,Cancelled,39,2016
200825,SFODR,2016-10-01,19,Cancelled,39,2016
200832,SFODR,2016-09-20,19,Confirmed,38,2016
200855,SFODR,2016-09-14,13,Cancelled,37,2016
200876,SFODR,2016-09-14,13,Confirmed,37,2016
200881,SFODR,2016-09-11,14,Cancelled,36,2016
200883,SFODR,2016-09-19,15,Confirmed,38,2016
200889,SFODR,2016-09-01,15,Cancelled,35,2016
201891,MIASS,2016-09-14,7,Cancelled,37,2016
202005,MIASS,2016-10-08,10,Confirmed,40,2016
202008,MIASS,2016-10-04,29,Cancelled,40,2016
202188,SFODR,2016-09-16,8,Confirmed,37,2016
202203,SFODR,2016-09-21,6,Confirmed,38,2016
202205,SFODR,2016-09-29,9,Cancelled,39,2016
202212,SFODR,2016-10-07,29,Confirmed,40,2016
202214,SFODR,2016-10-06,32,Confirmed,40,2016
202215,SFODR,2016-10-05,27,Confirmed,40,2016
202217,SFODR,2016-10-03,21,Cancelled,40,2016
202707,NYCIK,2016-10-06,13,Confirmed,40,2016
203253,MIASS,2016-09-18,4,Cancelled,37,2016
203375,SFODR,2016-10-09,13,Cancelled,40,2016
203844,LAXWP,2016-10-07,12,Cancelled,40,2016
203867,LAXWP,2016-10-04,12,Cancelled,40,2016
203881,NYCIK,2016-10-04,11,Cancelled,40,2016
204107,SFODR,2016-09-19,15,Cancelled,38,2016
204267,MIASS,2016-10-05,26,Cancelled,40,2016
204272,MIASS,2016-10-10,10,Confirmed,41,2016
204374,SFODR,2016-10-10,15,Cancelled,41,2016
204646,LAXWP,2016-10-10,14,Confirmed,41,2016
204764,NYCIK,2016-10-09,12,Confirmed,40,2016
204893,SFODR,2016-10-07,29,Cancelled,40,2016
204974,MIASS,2016-10-10,10,Cancelled,41,2016
204975,MIASS,2016-10-11,15,Confirmed,41,2016
205394,LAXWP,2016-10-11,15,Confirmed,41,2016
205403,NYCIK,2016-09-30,7,Cancelled,39,2016
205404,NYCIK,2016-10-02,15,Confirmed,39,2016
205410,NYCIK,2016-10-06,13,Cancelled,40,2016
205450,SFODR,2016-10-04,26,Cancelled,40,2016
205454,SFODR,2016-09-25,12,Cancelled,38,2016
205552,SFODR,2016-10-11,14,Confirmed,41,2016
205572,MIASS,2016-10-12,26,Confirmed,41,2016
205661,MIASS,2016-09-07,7,Confirmed,36,2016
205678,SFODR,2016-10-10,15,Confirmed,41,2016
205848,LAXWP,2016-10-12,14,Confirmed,41,2016
205854,LAXWP,2016-09-04,15,Cancelled,35,2016
206133,MIASS,2016-10-07,9,Confirmed,40,2016
206138,MIASS,2016-10-13,25,Confirmed,41,2016
206151,MIASS,2016-10-06,12,Cancelled,40,2016
206168,MIASS,2016-10-03,28,Cancelled,40,2016
206221,SFODR,2016-10-13,22,Confirmed,41,2016
206237,SFODR,2016-10-09,13,Confirmed,40,2016
206251,SFODR,2016-09-29,9,Confirmed,39,2016
206252,SFODR,2016-10-02,14,Confirmed,39,2016
206257,SFODR,2016-10-06,32,Cancelled,40,2016
206545,LAXWP,2016-10-13,13,Confirmed,41,2016
206905,MIASS,2016-10-11,15,Cancelled,41,2016
206981,MIASS,2016-10-14,19,Confirmed,41,2016
207020,SFODR,2016-09-28,8,Cancelled,39,2016
207098,SFODR,2016-10-11,14,Cancelled,41,2016
207113,SFODR,2016-10-14,14,Confirmed,41,2016
207417,LAXWP,2016-10-08,6,Cancelled,40,2016
207418,LAXWP,2016-10-08,6,Confirmed,40,2016
207424,LAXWP,2016-10-14,10,Confirmed,41,2016
207711,LAXWP,2016-10-15,9,Confirmed,41,2016
207755,LAXWP,2016-10-16,15,Cancelled,41,2016
207857,MIASS,2016-10-08,10,Cancelled,40,2016
208072,SFODR,2016-10-15,13,Confirmed,41,2016
208094,LAXWP,2016-10-09,5,Confirmed,40,2016
208430,LAXWP,2016-09-15,14,Cancelled,37,2016
208431,LAXWP,2016-09-18,15,Cancelled,37,2016
208470,NYCIK,2016-10-05,10,Cancelled,40,2016
208471,NYCIK,2016-10-13,14,Confirmed,41,2016
208796,MIASS,2016-10-15,11,Confirmed,41,2016
208883,SFODR,2016-09-23,9,Cancelled,38,2016
208895,SFODR,2016-10-16,22,Confirmed,41,2016
209182,LAXWP,2016-09-10,4,Cancelled,36,2016
209183,NYCIK,2016-10-15,11,Cancelled,41,2016
209231,LAXWP,2016-10-16,15,Confirmed,41,2016
209238,LAXWP,2016-10-02,10,Cancelled,39,2016
209505,MIASS,2016-10-13,25,Cancelled,41,2016
209506,MIASS,2016-10-17,13,Confirmed,42,2016
209592,SFODR,2016-10-17,17,Confirmed,42,2016
209610,SFODR,2016-10-14,14,Cancelled,41,2016
209812,LAXWP,2016-10-10,14,Cancelled,41,2016
209816,LAXWP,2016-10-15,9,Cancelled,41,2016
209838,LAXWP,2016-10-17,4,Confirmed,42,2016
209925,NYCIK,2016-06-25,4,Confirmed,25,2016
210097,MIASS,2016-10-18,22,Confirmed,42,2016
210101,MIASS,2016-10-12,26,Cancelled,41,2016
210367,LAXWP,2016-10-18,10,Cancelled,42,2016
210368,LAXWP,2016-10-18,10,Confirmed,42,2016
210475,NYCIK,2016-10-18,19,Cancelled,42,2016
210646,MIASS,2016-10-09,7,Confirmed,40,2016
210723,SFODR,2016-10-20,15,Confirmed,42,2016
210960,LAXWP,2016-10-13,13,Cancelled,41,2016
211131,NYCIK,2016-10-17,12,Confirmed,42,2016
211133,NYCIK,2016-10-18,19,Confirmed,42,2016
211134,NYCIK,2016-10-20,18,Confirmed,42,2016
211203,MIASS,2016-10-19,13,Confirmed,42,2016
211212,MIASS,2016-08-31,3,Confirmed,35,2016
211246,NYCIK,2016-09-03,24,Cancelled,35,2016
211288,SFODR,2016-10-05,27,Cancelled,40,2016
211291,SFODR,2016-04-13,11,Cancelled,15,2016
211566,NYCIK,2016-05-05,6,Confirmed,18,2016
211801,LAXWP,2016-10-11,15,Cancelled,41,2016
211807,LAXWP,2016-10-21,13,Confirmed,42,2016
211835,NYCIK,2016-10-17,12,Cancelled,42,2016
211929,MIASS,2016-10-19,13,Cancelled,42,2016
211930,MIASS,2016-10-20,33,Confirmed,42,2016
211931,MIASS,2016-10-20,33,Cancelled,42,2016
211950,MIASS,2016-09-17,6,Confirmed,37,2016
211956,MIASS,2016-10-21,17,Confirmed,42,2016
212150,SFODR,2016-10-21,10,Confirmed,42,2016
212920,MIASS,2016-10-22,28,Confirmed,42,2016
213145,SFODR,2016-09-15,9,Cancelled,37,2016
213151,SFODR,2016-09-28,8,Confirmed,39,2016
213534,NYCIK,2016-10-16,5,Cancelled,41,2016
213846,LAXWP,2016-10-22,6,Confirmed,42,2016
213992,MIASS,2016-10-22,28,Cancelled,42,2016
213993,MIASS,2016-10-23,20,Confirmed,42,2016
214109,SFODR,2016-10-13,22,Cancelled,41,2016
214113,SFODR,2016-10-18,16,Cancelled,42,2016
214114,SFODR,2016-10-22,8,Confirmed,42,2016
214115,SFODR,2016-10-23,17,Cancelled,42,2016
214116,SFODR,2016-10-23,17,Confirmed,42,2016
214399,NYCIK,2016-09-29,8,Cancelled,39,2016
214685,MIASS,2016-10-24,17,Cancelled,43,2016
214808,MIASS,2016-09-06,4,Confirmed,36,2016
215056,NYCIK,2016-10-24,3,Cancelled,43,2016
215067,LAXWP,2016-10-24,9,Confirmed,43,2016
215274,MIASS,2016-10-25,28,Confirmed,43,2016
215277,MIASS,2016-10-21,17,Cancelled,42,2016
215536,LAXWP,2016-10-19,7,Confirmed,42,2016
215546,NYCIK,2016-10-24,3,Confirmed,43,2016
215565,LAXWP,2016-10-25,7,Confirmed,43,2016
215597,LAXWP,2016-10-23,9,Confirmed,42,2016
215861,SFODR,2016-10-25,16,Confirmed,43,2016
216059,NYCIK,2016-10-23,11,Cancelled,42,2016
216069,NYCIK,2016-10-11,4,Confirmed,41,2016
216412,MIASS,2016-10-27,13,Confirmed,43,2016
216476,SFODR,2016-10-24,17,Cancelled,43,2016
216733,NYCIK,2016-10-19,10,Confirmed,42,2016
216735,NYCIK,2016-10-20,18,Cancelled,42,2016
216736,NYCIK,2016-10-21,7,Confirmed,42,2016
216737,NYCIK,2016-10-14,5,Confirmed,41,2016
216742,NYCIK,2016-10-26,10,Confirmed,43,2016
216743,NYCIK,2016-10-27,12,Confirmed,43,2016
216763,NYCIK,2016-09-07,5,Cancelled,36,2016
216765,NYCIK,2016-09-19,5,Cancelled,38,2016
216767,NYCIK,2016-09-17,6,Confirmed,37,2016
216770,NYCIK,2016-10-09,12,Cancelled,40,2016
216801,LAXWP,2016-10-21,13,Cancelled,42,2016
216806,LAXWP,2016-10-26,15,Cancelled,43,2016
217037,LAXWP,2016-10-28,15,Confirmed,43,2016
217084,LAXWP,2016-10-20,6,Confirmed,42,2016
217095,LAXWP,2016-10-27,8,Cancelled,43,2016
217096,LAXWP,2016-10-27,8,Confirmed,43,2016
217189,MIASS,2016-10-15,11,Cancelled,41,2016
217267,MIASS,2016-10-28,16,Cancelled,43,2016
217413,SFODR,2016-10-18,16,Confirmed,42,2016
217414,SFODR,2016-10-19,13,Confirmed,42,2016
217747,NYCIK,2016-10-13,14,Cancelled,41,2016
217774,NYCIK,2016-10-25,7,Confirmed,43,2016
217801,NYCIK,2016-09-15,5,Cancelled,37,2016
217806,NYCIK,2016-10-03,8,Cancelled,40,2016
218104,LAXWP,2016-10-29,9,Confirmed,43,2016
218145,LAXWP,2016-10-06,16,Cancelled,40,2016
218263,MIASS,2016-09-19,10,Confirmed,38,2016
218362,MIASS,2016-10-29,15,Confirmed,43,2016
218363,MIASS,2016-10-29,15,Cancelled,43,2016
218539,SFODR,2016-10-28,14,Cancelled,43,2016
218951,NYCIK,2016-09-30,7,Confirmed,39,2016
218968,NYCIK,2016-10-19,10,Cancelled,42,2016
219289,LAXWP,2016-10-30,9,Confirmed,43,2016
219308,NYCIK,2016-10-30,2,Cancelled,43,2016
219461,MIASS,2016-10-18,22,Cancelled,42,2016
219462,MIASS,2016-10-16,11,Cancelled,41,2016
219463,MIASS,2016-10-16,11,Confirmed,41,2016
219470,MIASS,2016-10-28,16,Confirmed,43,2016
219543,SFODR,2016-10-26,22,Confirmed,43,2016
219550,SFODR,2016-10-22,8,Cancelled,42,2016
220113,LAXWP,2016-10-23,9,Cancelled,42,2016
220120,LAXWP,2016-10-31,9,Confirmed,44,2016
220139,NYCIK,2016-10-31,12,Confirmed,44,2016
220266,MIASS,2016-10-30,23,Confirmed,43,2016
220284,MIASS,2016-10-23,20,Cancelled,42,2016
220285,MIASS,2016-10-24,17,Confirmed,43,2016
220359,SFODR,2016-10-29,14,Confirmed,43,2016
220870,LAXWP,2016-10-26,15,Confirmed,43,2016
220979,MIASS,2016-10-27,13,Cancelled,43,2016
221005,SFODR,2016-10-27,14,Confirmed,43,2016
221010,SFODR,2016-10-25,16,Cancelled,43,2016
221285,NYCIK,2016-11-01,8,Confirmed,44,2016
221524,SFODR,2016-09-24,5,Cancelled,38,2016
221591,MIASS,2016-11-01,19,Confirmed,44,2016
221616,SFODR,2016-10-12,20,Cancelled,41,2016
221667,LAXWP,2016-11-02,10,Confirmed,44,2016
221843,LAXWP,2016-11-01,13,Confirmed,44,2016
222025,LAXWP,2016-11-01,13,Cancelled,44,2016
222029,LAXWP,2016-11-03,7,Confirmed,44,2016
222049,LAXWP,2016-10-19,7,Cancelled,42,2016
222060,LAXWP,2016-10-28,15,Cancelled,43,2016
222118,MIASS,2016-10-09,7,Cancelled,40,2016
222164,MIASS,2016-10-31,15,Confirmed,44,2016
222180,MIASS,2016-10-26,11,Cancelled,43,2016
222260,SFODR,2016-10-31,13,Cancelled,44,2016
222500,NYCIK,2016-10-07,7,Cancelled,40,2016
222508,NYCIK,2016-10-23,11,Confirmed,42,2016
222749,NYCIK,2016-11-04,13,Confirmed,44,2016
222772,LAXWP,2016-11-04,11,Cancelled,44,2016
222804,LAXWP,2016-11-04,11,Confirmed,44,2016
222942,MIASS,2016-11-03,17,Cancelled,44,2016
222944,MIASS,2016-11-04,18,Confirmed,44,2016
223067,SFODR,2016-11-03,19,Cancelled,44,2016
223760,NYCIK,2016-10-12,4,Confirmed,41,2016
223767,NYCIK,2016-11-05,4,Confirmed,44,2016
223815,LAXWP,2016-11-05,9,Confirmed,44,2016
224079,SFODR,2016-11-05,14,Confirmed,44,2016
224090,SFODR,2016-09-17,16,Cancelled,37,2016
224105,SFODR,2016-10-27,14,Cancelled,43,2016
224107,SFODR,2016-10-31,13,Confirmed,44,2016
224108,SFODR,2016-11-02,29,Confirmed,44,2016
224755,LAXWP,2016-11-06,6,Confirmed,44,2016
224835,MIASS,2016-10-26,11,Confirmed,43,2016
224887,MIASS,2016-11-02,23,Confirmed,44,2016
224889,MIASS,2016-11-05,9,Confirmed,44,2016
224988,SFODR,2016-10-30,23,Cancelled,43,2016
224989,SFODR,2016-11-06,45,Confirmed,44,2016
225227,NYCIK,2016-10-12,4,Cancelled,41,2016
225532,MIASS,2016-11-06,23,Confirmed,44,2016
225535,MIASS,2016-11-03,17,Confirmed,44,2016
225536,MIASS,2016-11-02,23,Cancelled,44,2016
226026,MIASS,2016-09-09,8,Cancelled,36,2016
226055,MIASS,2016-11-08,12,Confirmed,45,2016
226071,SFODR,2016-10-12,20,Confirmed,41,2016
226297,NYCIK,2016-11-08,7,Confirmed,45,2016
226313,LAXWP,2016-11-07,16,Confirmed,45,2016
226567,MIASS,2016-11-09,10,Confirmed,45,2016
226576,MIASS,2016-10-31,15,Cancelled,44,2016
226583,SFODR,2016-11-09,19,Cancelled,45,2016
226791,NYCIK,2016-11-09,5,Confirmed,45,2016
226794,NYCIK,2016-10-27,12,Cancelled,43,2016
226795,NYCIK,2016-10-10,7,Confirmed,41,2016
226799,LAXWP,2016-11-08,6,Confirmed,45,2016
227057,MIASS,2016-10-25,28,Cancelled,43,2016
227107,MIASS,2016-10-30,23,Cancelled,43,2016
227133,SFODR,2016-11-04,15,Confirmed,44,2016
227134,SFODR,2016-11-07,19,Confirmed,45,2016
227374,NYCIK,2016-11-04,13,Cancelled,44,2016
227425,LAXWP,2016-11-09,6,Confirmed,45,2016
227735,MIASS,2016-10-14,19,Cancelled,41,2016
227738,MIASS,2016-10-17,13,Cancelled,42,2016
227784,MIASS,2016-11-01,19,Cancelled,44,2016
227824,MIASS,2016-11-11,14,Confirmed,45,2016
227844,SFODR,2016-10-24,17,Confirmed,43,2016
227845,SFODR,2016-10-26,22,Cancelled,43,2016
227846,SFODR,2016-11-02,29,Cancelled,44,2016
227851,SFODR,2016-11-07,19,Cancelled,45,2016
227852,SFODR,2016-11-09,19,Confirmed,45,2016
228201,NYCIK,2016-11-11,6,Cancelled,45,2016
228202,NYCIK,2016-11-11,6,Confirmed,45,2016
228219,NYCIK,2016-10-08,5,Cancelled,40,2016
228221,NYCIK,2016-10-11,4,Cancelled,41,2016
228227,NYCIK,2016-11-08,7,Cancelled,45,2016
228228,NYCIK,2016-09-17,6,Cancelled,37,2016
228269,LAXWP,2016-10-14,10,Cancelled,41,2016
228273,LAXWP,2016-11-02,10,Cancelled,44,2016
228280,LAXWP,2016-11-11,11,Confirmed,45,2016
228698,MIASS,2016-08-20,5,Cancelled,33,2016
228748,MIASS,2016-11-07,45,Confirmed,45,2016
228783,SFODR,2016-10-20,15,Cancelled,42,2016
228787,SFODR,2016-10-19,13,Cancelled,42,2016
228795,SFODR,2016-11-05,14,Cancelled,44,2016
228798,SFODR,2016-11-06,45,Cancelled,44,2016
228800,SFODR,2016-11-08,27,Confirmed,45,2016
228803,SFODR,2016-11-10,23,Confirmed,45,2016
228804,SFODR,2016-11-12,19,Cancelled,45,2016
229186,LAXWP,2016-09-27,5,Cancelled,39,2016
229269,LAXWP,2016-11-12,6,Confirmed,45,2016
229668,MIASS,2016-11-10,15,Confirmed,45,2016
229669,MIASS,2016-11-12,11,Confirmed,45,2016
229700,SFODR,2016-11-11,24,Confirmed,45,2016
229703,SFODR,2016-10-30,23,Confirmed,43,2016
229968,LAXWP,2016-11-07,16,Cancelled,45,2016
230109,NYCIK,2016-10-31,12,Cancelled,44,2016
230318,MIASS,2016-11-06,23,Cancelled,44,2016
230321,MIASS,2016-11-13,8,Confirmed,45,2016
230616,NYCIK,2016-11-13,11,Confirmed,45,2016
230625,LAXWP,2016-10-31,9,Cancelled,44,2016
230633,LAXWP,2016-11-14,2,Confirmed,46,2016
230932,MIASS,2016-11-15,6,Confirmed,46,2016
231002,SFODR,2016-11-15,26,Confirmed,46,2016
231219,NYCIK,2016-11-13,11,Cancelled,45,2016
231391,LAXWP,2016-11-13,14,Cancelled,45,2016
231404,LAXWP,2016-11-08,6,Cancelled,45,2016
231526,SFODR,2016-10-17,17,Cancelled,42,2016
231766,NYCIK,2016-11-07,6,Cancelled,45,2016
231767,NYCIK,2016-11-12,7,Cancelled,45,2016
231768,NYCIK,2016-11-14,12,Confirmed,46,2016
231951,LAXWP,2016-11-15,9,Confirmed,46,2016
232105,MIASS,2016-11-17,4,Confirmed,46,2016
232192,SFODR,2016-11-08,27,Cancelled,45,2016
232197,SFODR,2016-11-18,15,Confirmed,46,2016
232206,SFODR,2016-11-16,19,Confirmed,46,2016
232422,NYCIK,2016-11-17,25,Confirmed,46,2016
232425,NYCIK,2016-11-14,12,Cancelled,46,2016
232442,NYCIK,2016-11-17,25,Cancelled,46,2016
232699,LAXWP,2016-11-18,7,Confirmed,46,2016
232722,LAXWP,2016-11-16,15,Confirmed,46,2016
232723,LAXWP,2016-11-17,6,Confirmed,46,2016
232978,SFODR,2016-11-17,36,Confirmed,46,2016
233006,SFODR,2016-11-15,26,Cancelled,46,2016
233017,SFODR,2016-10-15,13,Cancelled,41,2016
233026,SFODR,2016-11-01,10,Confirmed,44,2016
233344,NYCIK,2016-11-18,8,Confirmed,46,2016
233372,NYCIK,2016-11-10,8,Confirmed,45,2016
233389,NYCIK,2016-09-08,6,Cancelled,36,2016
233398,NYCIK,2016-11-03,1,Cancelled,44,2016
233657,LAXWP,2016-11-09,6,Cancelled,45,2016
233662,LAXWP,2016-11-19,6,Confirmed,46,2016
233811,MIASS,2016-11-09,10,Cancelled,45,2016
233847,MIASS,2016-11-11,14,Cancelled,45,2016
233848,MIASS,2016-11-16,9,Confirmed,46,2016
233881,MIASS,2016-11-18,2,Confirmed,46,2016
233882,MIASS,2016-11-19,5,Confirmed,46,2016
234033,SFODR,2016-11-14,16,Cancelled,46,2016
234380,NYCIK,2016-11-15,8,Confirmed,46,2016
234381,NYCIK,2016-11-16,13,Cancelled,46,2016
234736,MIASS,2016-11-05,9,Cancelled,44,2016
234743,MIASS,2016-11-12,11,Cancelled,45,2016
234744,MIASS,2016-11-14,11,Confirmed,46,2016
234854,SFODR,2016-11-01,10,Cancelled,44,2016
234878,SFODR,2016-11-03,19,Confirmed,44,2016
234881,SFODR,2016-11-21,28,Confirmed,47,2016
234884,SFODR,2016-11-19,16,Confirmed,46,2016
234895,SFODR,2016-11-13,25,Confirmed,45,2016
235079,NYCIK,2016-07-22,7,Cancelled,29,2016
235135,NYCIK,2016-10-15,11,Confirmed,41,2016
235394,MIASS,2016-11-04,18,Cancelled,44,2016
235408,MIASS,2016-11-16,9,Cancelled,46,2016
235487,SFODR,2016-11-11,24,Cancelled,45,2016
235488,SFODR,2016-11-20,19,Confirmed,46,2016
235718,NYCIK,2016-08-15,8,Cancelled,33,2016
235724,NYCIK,2016-08-13,2,Cancelled,32,2016
235727,NYCIK,2016-09-06,14,Cancelled,36,2016
235730,NYCIK,2016-09-19,5,Confirmed,38,2016
235768,LAXWP,2016-11-21,7,Confirmed,47,2016
235785,NYCIK,2016-11-02,7,Cancelled,44,2016
235788,NYCIK,2016-11-21,5,Cancelled,47,2016
235965,LAXWP,2016-11-22,6,Confirmed,47,2016
235985,NYCIK,2016-11-07,6,Confirmed,45,2016
235986,NYCIK,2016-11-22,10,Confirmed,47,2016
235989,NYCIK,2016-11-15,8,Cancelled,46,2016
235991,NYCIK,2016-11-16,13,Confirmed,46,2016
235993,NYCIK,2016-11-12,7,Confirmed,45,2016
236113,MIASS,2016-11-10,15,Cancelled,45,2016
236114,MIASS,2016-11-22,8,Confirmed,47,2016
236208,SFODR,2016-11-22,16,Confirmed,47,2016
236404,NYCIK,2016-07-23,7,Cancelled,29,2016
236678,LAXWP,2016-11-23,8,Confirmed,47,2016
236681,LAXWP,2016-11-16,15,Cancelled,46,2016
236703,NYCIK,2016-11-23,6,Confirmed,47,2016
236831,MIASS,2016-09-08,2,Cancelled,36,2016
236871,NYCIK,2016-11-21,5,Confirmed,47,2016
237005,SFODR,2016-11-12,19,Confirmed,45,2016
237017,NYCIK,2016-11-20,2,Confirmed,46,2016
237668,NYCIK,2016-11-10,8,Cancelled,45,2016
