Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year,month,,,Mnemonic Code
SEAAX,1/23/2018,2,Cancelled,4,2018,1,,,
SEAVP,1/16/2018,7,Cancelled,3,2018,1,,,
PHLPP,1/18/2018,5,Cancelled,3,2018,1,,,
PHLPP,1/19/2018,6,Cancelled,3,2018,1,,,
PHLPM,1/16/2018,7,Cancelled,3,2018,1,,,
PHLPM,1/18/2018,3,Cancelled,3,2018,1,,,
WDCMA,1/14/2018,1,Confirmed,2,2018,1,,,
SLCSL,1/15/2018,1,Confirmed,3,2018,1,,,
WDCDP,1/14/2018,4,Confirmed,2,2018,1,,,
WDCDP,1/19/2018,9,Cancelled,3,2018,1,,,
CLTKM,1/21/2018,9,Cancelled,3,2018,1,,,
LAXWM,1/11/2018,4,Confirmed,2,2018,1,,,
BALMN,1/22/2018,1,Confirmed,4,2018,1,,,
BNAAE,1/22/2018,1,Confirmed,4,2018,1,,,
BOSML,1/18/2018,2,Confirmed,3,2018,1,,,
ORDAL,1/22/2018,5,Cancelled,4,2018,1,,,
MSPGR,1/18/2018,2,Cancelled,3,2018,1,,,
NTCME,1/20/2018,4,Cancelled,3,2018,1,,,
MSPGR,1/21/2018,5,Cancelled,3,2018,1,,,
PHLPP,1/22/2018,4,Cancelled,4,2018,1,,,
PITHM,1/23/2018,2,Confirmed,4,2018,1,,,
SAVKB,1/23/2018,2,Confirmed,4,2018,1,,,
SANPR,1/23/2018,2,Confirmed,4,2018,1,,,
SAVKB,1/21/2018,5,Cancelled,3,2018,1,,,
SAVKB,1/22/2018,2,Confirmed,4,2018,1,,,
PHLPP,1/20/2018,4,Confirmed,3,2018,1,,,
SANPR,1/18/2018,1,Cancelled,3,2018,1,,,
PHLPM,1/21/2018,6,Cancelled,3,2018,1,,,
PHLPM,1/19/2018,8,Cancelled,3,2018,1,,,
PDXVP,1/19/2018,2,Cancelled,3,2018,1,,,
PHLPM,1/16/2018,6,Confirmed,3,2018,1,,,
WDCRG,1/23/2018,5,Confirmed,4,2018,1,,,
SEAPD,1/14/2018,3,Confirmed,2,2018,1,,,
WDCDP,1/23/2018,5,Confirmed,4,2018,1,,,
WDCRG,1/22/2018,3,Confirmed,4,2018,1,,,
ORDCH,1/17/2018,3,Cancelled,3,2018,1,,,
WDCSV,1/22/2018,3,Confirmed,4,2018,1,,,
WDCSV,1/23/2018,5,Confirmed,4,2018,1,,,
SEAPD,1/18/2018,5,Confirmed,3,2018,1,,,
SEASM,1/17/2018,1,Cancelled,3,2018,1,,,
SEASM,1/18/2018,3,Cancelled,3,2018,1,,,
PDXPM,1/21/2018,5,Confirmed,3,2018,1,,,
ORDAL,1/23/2018,11,Confirmed,4,2018,1,,,
BOSOX,1/13/2018,15,Cancelled,2,2018,1,,,
CLESH,1/17/2018,1,Cancelled,3,2018,1,,,
LAXGY,1/22/2018,1,Cancelled,4,2018,1,,,
LAXGY,1/23/2018,3,Confirmed,4,2018,1,,,
AUSVZ,1/12/2018,5,Confirmed,2,2018,1,,,
AUSVZ,1/21/2018,3,Cancelled,3,2018,1,,,
BALMN,1/23/2018,1,Confirmed,4,2018,1,,,
BALMN,1/24/2018,4,Confirmed,4,2018,1,,,
LAXWM,1/20/2018,1,Cancelled,3,2018,1,,,
BOSML,1/23/2018,1,Cancelled,4,2018,1,,,
NYCAA,1/20/2018,2,Cancelled,3,2018,1,,,
LAXWM,1/24/2018,1,Confirmed,4,2018,1,,,
MSPGR,1/22/2018,2,Confirmed,4,2018,1,,,
NYCAA,1/14/2018,1,Cancelled,2,2018,1,,,
NTCME,1/21/2018,2,Cancelled,3,2018,1,,,
PITHM,1/18/2018,1,Confirmed,3,2018,1,,,
SANSO,1/13/2018,10,Cancelled,2,2018,1,,,
PSPNP,1/21/2018,2,Confirmed,3,2018,1,,,
SANSO,1/18/2018,1,Cancelled,3,2018,1,,,
SAVKB,1/11/2018,2,Confirmed,2,2018,1,,,
PDXVP,1/24/2018,3,Confirmed,4,2018,1,,,
PDXVP,1/22/2018,2,Cancelled,4,2018,1,,,
ORDTG,1/22/2018,4,Confirmed,4,2018,1,,,
PDXPM,1/20/2018,5,Confirmed,3,2018,1,,,
PDXPM,1/25/2018,11,Confirmed,4,2018,1,,,
PDXPR,1/23/2018,4,Cancelled,4,2018,1,,,
WDCMA,1/21/2018,2,Confirmed,3,2018,1,,,
WDCMA,1/23/2018,1,Confirmed,4,2018,1,,,
WDCMO,1/16/2018,5,Confirmed,3,2018,1,,,
WDCPA,1/23/2018,2,Confirmed,4,2018,1,,,
WDCRG,1/24/2018,3,Confirmed,4,2018,1,,,
WDCRO,1/13/2018,5,Cancelled,2,2018,1,,,
WDCRO,1/18/2018,2,Confirmed,3,2018,1,,,
WDCRO,1/24/2018,2,Confirmed,4,2018,1,,,
WDCTP,1/25/2018,1,Confirmed,4,2018,1,,,
WDCMA,1/16/2018,2,Confirmed,3,2018,1,,,
SEAVP,1/17/2018,2,Confirmed,3,2018,1,,,
SFOBC,1/12/2018,2,Cancelled,2,2018,1,,,
BOSNZ,1/21/2018,5,Cancelled,3,2018,1,,,
BOSNZ,1/17/2018,4,Confirmed,3,2018,1,,,
CLESH,1/11/2018,1,Confirmed,2,2018,1,,,
CLESH,1/18/2018,2,Confirmed,3,2018,1,,,
CLTKM,1/15/2018,7,Confirmed,3,2018,1,,,
BOSML,1/22/2018,1,Cancelled,4,2018,1,,,
AUSVZ,1/15/2018,2,Cancelled,3,2018,1,,,
AUSVZ,1/21/2018,4,Confirmed,3,2018,1,,,
MIAVB,1/24/2018,3,Confirmed,4,2018,1,,,
LAXGY,1/24/2018,4,Confirmed,4,2018,1,,,
MIAVB,1/25/2018,3,Confirmed,4,2018,1,,,
MIAEP,1/17/2018,6,Confirmed,3,2018,1,,,
MIAVB,1/22/2018,2,Cancelled,4,2018,1,,,
PHXPX,1/22/2018,2,Cancelled,4,2018,1,,,
PHLPM,1/23/2018,2,Confirmed,4,2018,1,,,
PHLPP,1/25/2018,3,Confirmed,4,2018,1,,,
PITHM,1/25/2018,4,Confirmed,4,2018,1,,,
SANSO,1/24/2018,3,Confirmed,4,2018,1,,,
SEAAX,1/13/2018,3,Cancelled,2,2018,1,,,
SEAAX,1/16/2018,3,Confirmed,3,2018,1,,,
ORDAL,1/24/2018,8,Confirmed,4,2018,1,,,
ORDCH,1/11/2018,3,Cancelled,2,2018,1,,,
ORDCH,1/18/2018,1,Confirmed,3,2018,1,,,
ORDCM,1/15/2018,2,Cancelled,3,2018,1,,,
ORDCM,1/24/2018,14,Confirmed,4,2018,1,,,
PDXPR,1/11/2018,1,Cancelled,2,2018,1,,,
ORDCH,1/25/2018,5,Confirmed,4,2018,1,,,
SEAAX,1/21/2018,2,Cancelled,3,2018,1,,,
SEAPD,1/21/2018,2,Cancelled,3,2018,1,,,
WDCMA,1/22/2018,1,Confirmed,4,2018,1,,,
WDCMO,1/16/2018,11,Cancelled,3,2018,1,,,
WDCMO,1/18/2018,5,Confirmed,3,2018,1,,,
WDCPA,1/18/2018,1,Confirmed,3,2018,1,,,
WDCPA,1/24/2018,6,Confirmed,4,2018,1,,,
WDCRG,1/22/2018,1,Cancelled,4,2018,1,,,
WDCSV,1/14/2018,2,Confirmed,2,2018,1,,,
WDCSV,1/25/2018,2,Confirmed,4,2018,1,,,
WDCLR,1/13/2018,6,Cancelled,2,2018,1,,,
SEASM,1/21/2018,2,Cancelled,3,2018,1,,,
SLCSL,1/16/2018,3,Confirmed,3,2018,1,,,
SLCSL,1/23/2018,4,Confirmed,4,2018,1,,,
SLCSL,1/25/2018,8,Confirmed,4,2018,1,,,
SMFKG,1/26/2018,1,Cancelled,4,2018,1,,,
WDCDV,1/17/2018,3,Confirmed,3,2018,1,,,
WDCHG,1/24/2018,6,Confirmed,4,2018,1,,,
CLTKM,1/17/2018,6,Cancelled,3,2018,1,,,
BOSML,1/17/2018,3,Confirmed,3,2018,1,,,
CLTKM,1/25/2018,1,Cancelled,4,2018,1,,,
DENBO,1/13/2018,14,Cancelled,2,2018,1,,,
DENDM,1/13/2018,10,Cancelled,2,2018,1,,,
DENDM,1/25/2018,10,Cancelled,4,2018,1,,,
AUSVZ,1/16/2018,4,Cancelled,3,2018,1,,,
AUSVZ,1/19/2018,7,Confirmed,3,2018,1,,,
BALMN,1/26/2018,2,Cancelled,4,2018,1,,,
BNAAE,1/12/2018,19,Cancelled,2,2018,1,,,
BNAAE,1/16/2018,2,Confirmed,3,2018,1,,,
BNAAE,1/18/2018,2,Confirmed,3,2018,1,,,
MIAVB,1/18/2018,2,Confirmed,3,2018,1,,,
NYCAA,1/21/2018,3,Confirmed,3,2018,1,,,
NYCAA,1/24/2018,11,Confirmed,4,2018,1,,,
NYCAA,1/25/2018,5,Confirmed,4,2018,1,,,
NYCAA,1/25/2018,4,Cancelled,4,2018,1,,,
GCMSE,1/21/2018,4,Confirmed,3,2018,1,,,
GCMSE,1/22/2018,1,Confirmed,4,2018,1,,,
INTCH,1/25/2018,2,Cancelled,4,2018,1,,,
LAXSB,1/14/2018,1,Confirmed,2,2018,1,,,
LAXSB,1/20/2018,5,Confirmed,3,2018,1,,,
SAVKB,1/23/2018,3,Cancelled,4,2018,1,,,
SAVKB,1/17/2018,3,Cancelled,3,2018,1,,,
SANSO,1/27/2018,2,Confirmed,4,2018,1,,,
SANSO,1/26/2018,6,Confirmed,4,2018,1,,,
SANSO,1/17/2018,1,Confirmed,3,2018,1,,,
SANPR,1/26/2018,2,Cancelled,4,2018,1,,,
SANPR,1/26/2018,1,Confirmed,4,2018,1,,,
SEASM,1/12/2018,2,Cancelled,2,2018,1,,,
SANPR,1/25/2018,3,Confirmed,4,2018,1,,,
SEAPD,1/23/2018,5,Confirmed,4,2018,1,,,
SEAPD,1/22/2018,3,Confirmed,4,2018,1,,,
SEAPD,1/22/2018,4,Cancelled,4,2018,1,,,
SEAPD,1/13/2018,2,Cancelled,2,2018,1,,,
SEAAX,1/26/2018,2,Confirmed,4,2018,1,,,
SEAAX,1/25/2018,4,Confirmed,4,2018,1,,,
SBAGG,1/12/2018,1,Cancelled,2,2018,1,,,
SABCN,1/23/2018,1,Confirmed,4,2018,1,,,
PITHM,1/22/2018,3,Cancelled,4,2018,1,,,
PDXVP,1/16/2018,1,Cancelled,3,2018,1,,,
PDXVP,1/14/2018,3,Confirmed,2,2018,1,,,
PDXPR,1/26/2018,5,Confirmed,4,2018,1,,,
PDXPM,1/26/2018,5,Confirmed,4,2018,1,,,
SEASM,1/26/2018,3,Confirmed,4,2018,1,,,
PDXPR,1/21/2018,1,Confirmed,3,2018,1,,,
PHLPM,1/25/2018,4,Confirmed,4,2018,1,,,
PHLPP,1/23/2018,5,Confirmed,4,2018,1,,,
PHLPP,1/21/2018,3,Confirmed,3,2018,1,,,
PHLPM,1/27/2018,2,Cancelled,4,2018,1,,,
PITHM,1/26/2018,2,Confirmed,4,2018,1,,,
SEAVP,1/24/2018,2,Cancelled,4,2018,1,,,
WDCPA,1/17/2018,1,Cancelled,3,2018,1,,,
WDCPA,1/17/2018,2,Confirmed,3,2018,1,,,
WDCMO,1/26/2018,3,Confirmed,4,2018,1,,,
WDCMA,1/24/2018,1,Cancelled,4,2018,1,,,
WDCRO,1/12/2018,2,Confirmed,2,2018,1,,,
WDCRG,1/26/2018,5,Confirmed,4,2018,1,,,
WDCRG,1/25/2018,4,Confirmed,4,2018,1,,,
WDCHG,1/27/2018,1,Cancelled,4,2018,1,,,
WDCHG,1/25/2018,1,Confirmed,4,2018,1,,,
SLCSL,1/26/2018,7,Confirmed,4,2018,1,,,
SLCSL,1/23/2018,2,Cancelled,4,2018,1,,,
SFOBC,1/26/2018,4,Confirmed,4,2018,1,,,
SFOBC,1/18/2018,2,Confirmed,3,2018,1,,,
SEAVP,1/26/2018,3,Confirmed,4,2018,1,,,
SEAVP,1/18/2018,1,Confirmed,3,2018,1,,,
WDCHG,1/20/2018,3,Confirmed,3,2018,1,,,
WDCHG,1/11/2018,3,Cancelled,2,2018,1,,,
WDCDV,1/26/2018,1,Confirmed,4,2018,1,,,
WDCDV,1/25/2018,2,Confirmed,4,2018,1,,,
WDCDP,1/27/2018,7,Confirmed,4,2018,1,,,
WDCDP,1/26/2018,9,Confirmed,4,2018,1,,,
WDCDP,1/18/2018,6,Confirmed,3,2018,1,,,
GCMSE,1/25/2018,1,Confirmed,4,2018,1,,,
GCMSE,1/20/2018,2,Confirmed,3,2018,1,,,
INTCH,1/17/2018,2,Cancelled,3,2018,1,,,
DENBO,1/24/2018,4,Confirmed,4,2018,1,,,
DENBO,1/23/2018,6,Cancelled,4,2018,1,,,
DENBO,1/21/2018,2,Cancelled,3,2018,1,,,
DENBO,1/21/2018,4,Confirmed,3,2018,1,,,
DENBO,1/20/2018,3,Confirmed,3,2018,1,,,
DENBO,1/19/2018,6,Confirmed,3,2018,1,,,
LAXWM,1/25/2018,6,Confirmed,4,2018,1,,,
LAXWE,1/27/2018,1,Confirmed,4,2018,1,,,
LAXSB,1/27/2018,6,Confirmed,4,2018,1,,,
LAXSB,1/26/2018,6,Confirmed,4,2018,1,,,
LAXSB,1/23/2018,3,Cancelled,4,2018,1,,,
LAXGY,1/25/2018,7,Confirmed,4,2018,1,,,
BALMN,1/25/2018,4,Confirmed,4,2018,1,,,
AUSVZ,1/26/2018,4,Confirmed,4,2018,1,,,
BALMN,1/26/2018,4,Confirmed,4,2018,1,,,
CLTKM,1/24/2018,3,Confirmed,4,2018,1,,,
CLESH,1/23/2018,3,Confirmed,4,2018,1,,,
BNAAE,1/25/2018,1,Confirmed,4,2018,1,,,
BNAAE,1/24/2018,3,Confirmed,4,2018,1,,,
NYCAA,1/27/2018,4,Confirmed,4,2018,1,,,
ORDAL,1/26/2018,15,Confirmed,4,2018,1,,,
ORDTG,1/27/2018,3,Cancelled,4,2018,1,,,
ORDCM,1/26/2018,4,Confirmed,4,2018,1,,,
ORDCM,1/19/2018,2,Cancelled,3,2018,1,,,
ORDCM,1/18/2018,3,Cancelled,3,2018,1,,,
NYCAA,1/26/2018,5,Confirmed,4,2018,1,,,
ORDAL,1/27/2018,13,Confirmed,4,2018,1,,,
MIAVB,1/25/2018,1,Cancelled,4,2018,1,,,
MIAVB,1/12/2018,2,Cancelled,2,2018,1,,,
MIAEP,1/13/2018,7,Confirmed,2,2018,1,,,
MKETJ,1/21/2018,2,Cancelled,3,2018,1,,,
MKETJ,1/24/2018,1,Confirmed,4,2018,1,,,
MKETJ,1/23/2018,2,Confirmed,4,2018,1,,,
NYCAA,1/22/2018,1,Cancelled,4,2018,1,,,
NYCAA,1/13/2018,8,Cancelled,2,2018,1,,,
RUTTH,1/14/2018,2,Confirmed,2,2018,1,,,
PITHM,1/27/2018,2,Confirmed,4,2018,1,,,
PITHM,1/21/2018,1,Cancelled,3,2018,1,,,
RUTTH,1/25/2018,1,Confirmed,4,2018,1,,,
PHLPM,1/27/2018,2,Confirmed,4,2018,1,,,
PHLPM,1/24/2018,2,Cancelled,4,2018,1,,,
PHLPM,1/24/2018,6,Confirmed,4,2018,1,,,
RUTTH,1/27/2018,2,Confirmed,4,2018,1,,,
SANPR,1/23/2018,3,Cancelled,4,2018,1,,,
SAVKB,1/24/2018,3,Confirmed,4,2018,1,,,
SAVKB,1/24/2018,3,Cancelled,4,2018,1,,,
SAVKB,1/22/2018,2,Cancelled,4,2018,1,,,
SAVKB,1/19/2018,1,Confirmed,3,2018,1,,,
ORDCH,1/18/2018,2,Cancelled,3,2018,1,,,
ORDCH,1/17/2018,1,Confirmed,3,2018,1,,,
ORDAL,1/25/2018,7,Confirmed,4,2018,1,,,
ORDAL,1/22/2018,4,Confirmed,4,2018,1,,,
ORDAL,1/21/2018,9,Cancelled,3,2018,1,,,
PDXPR,1/14/2018,2,Confirmed,2,2018,1,,,
PDXPM,1/27/2018,1,Confirmed,4,2018,1,,,
PDXPM,1/22/2018,4,Confirmed,4,2018,1,,,
PDXPM,1/12/2018,6,Cancelled,2,2018,1,,,
ORDTG,1/25/2018,1,Confirmed,4,2018,1,,,
WDCRG,1/23/2018,3,Cancelled,4,2018,1,,,
WDCPA,1/26/2018,4,Confirmed,4,2018,1,,,
WDCPA,1/21/2018,2,Confirmed,3,2018,1,,,
WDCPA,1/20/2018,1,Confirmed,3,2018,1,,,
WDCMO,1/23/2018,5,Confirmed,4,2018,1,,,
WDCTP,1/23/2018,1,Confirmed,4,2018,1,,,
WDCRO,1/27/2018,8,Confirmed,4,2018,1,,,
WDCRO,1/26/2018,2,Confirmed,4,2018,1,,,
WDCRO,1/21/2018,1,Cancelled,3,2018,1,,,
WDCRG,1/27/2018,2,Cancelled,4,2018,1,,,
SEAAX,1/28/2018,3,Confirmed,4,2018,1,,,
SEAPD,1/27/2018,6,Confirmed,4,2018,1,,,
SEAPD,1/21/2018,3,Confirmed,3,2018,1,,,
SEASM,1/24/2018,1,Cancelled,4,2018,1,,,
SLCSL,1/24/2018,4,Confirmed,4,2018,1,,,
WDCDP,1/24/2018,3,Confirmed,4,2018,1,,,
WDCDP,1/21/2018,8,Confirmed,3,2018,1,,,
WDCDP,1/21/2018,4,Cancelled,3,2018,1,,,
DENBO,1/27/2018,6,Confirmed,4,2018,1,,,
CLTKM,1/27/2018,7,Confirmed,4,2018,1,,,
CLTKM,1/19/2018,2,Cancelled,3,2018,1,,,
DENDM,1/20/2018,2,Cancelled,3,2018,1,,,
GCMSE,1/15/2018,7,Cancelled,3,2018,1,,,
LAXSB,1/22/2018,3,Confirmed,4,2018,1,,,
LAXSB,1/18/2018,3,Confirmed,3,2018,1,,,
LAXGY,1/28/2018,11,Confirmed,4,2018,1,,,
LAXGY,1/27/2018,5,Confirmed,4,2018,1,,,
INTCH,1/22/2018,6,Confirmed,4,2018,1,,,
GCMSE,1/19/2018,5,Cancelled,3,2018,1,,,
INTCH,1/27/2018,1,Confirmed,4,2018,1,,,
CLTKM,1/14/2018,7,Confirmed,2,2018,1,,,
BALMN,1/18/2018,2,Cancelled,3,2018,1,,,
AUSVZ,1/28/2018,5,Confirmed,4,2018,1,,,
AUSVZ,1/23/2018,3,Cancelled,4,2018,1,,,
CLESH,1/26/2018,2,Confirmed,4,2018,1,,,
BOSNZ,1/25/2018,1,Confirmed,4,2018,1,,,
BOSML,1/26/2018,5,Confirmed,4,2018,1,,,
BNAAE,1/23/2018,4,Confirmed,4,2018,1,,,
LAXWE,1/28/2018,1,Confirmed,4,2018,1,,,
NYCAA,1/23/2018,3,Confirmed,4,2018,1,,,
NTCME,1/27/2018,4,Cancelled,4,2018,1,,,
NTCME,1/24/2018,3,Cancelled,4,2018,1,,,
MSPGR,1/27/2018,4,Confirmed,4,2018,1,,,
MKETJ,1/27/2018,2,Confirmed,4,2018,1,,,
MKETJ,1/24/2018,3,Cancelled,4,2018,1,,,
MIAAG,1/27/2018,3,Cancelled,4,2018,1,,,
MIAAG,1/25/2018,1,Confirmed,4,2018,1,,,
LAXWM,1/28/2018,1,Confirmed,4,2018,1,,,
LAXWM,1/27/2018,2,Confirmed,4,2018,1,,,
MIAEP,1/27/2018,4,Confirmed,4,2018,1,,,
MKETJ,1/14/2018,1,Cancelled,2,2018,1,,,
MIAEP,1/27/2018,7,Cancelled,4,2018,1,,,
PDXPR,1/23/2018,2,Confirmed,4,2018,1,,,
PDXPR,1/19/2018,1,Confirmed,3,2018,1,,,
SANPR,1/28/2018,2,Cancelled,4,2018,1,,,
SAVKB,1/18/2018,1,Confirmed,3,2018,1,,,
NYCAA,1/28/2018,2,Cancelled,4,2018,1,,,
NYCAA,1/28/2018,7,Confirmed,4,2018,1,,,
ORDAL,1/28/2018,21,Confirmed,4,2018,1,,,
ORDCM,1/29/2018,13,Confirmed,5,2018,1,,,
PDXPM,1/22/2018,6,Cancelled,4,2018,1,,,
WDCRG,1/28/2018,3,Confirmed,4,2018,1,,,
WDCRO,1/28/2018,1,Confirmed,4,2018,1,,,
WDCMA,1/28/2018,5,Confirmed,4,2018,1,,,
SLCSL,1/18/2018,5,Confirmed,3,2018,1,,,
SLCSL,1/28/2018,2,Confirmed,4,2018,1,,,
SMFKG,1/28/2018,6,Confirmed,4,2018,1,,,
WDCHG,1/19/2018,1,Cancelled,3,2018,1,,,
WDCMA,1/26/2018,2,Confirmed,4,2018,1,,,
NYCAA,1/21/2018,4,Cancelled,3,2018,1,,,
GCMSE,1/12/2018,1,Confirmed,2,2018,1,,,
GCMSE,1/16/2018,2,Confirmed,3,2018,1,,,
INTCH,1/28/2018,1,Confirmed,4,2018,1,,,
LAXGY,1/23/2018,3,Cancelled,4,2018,1,,,
DENBO,1/28/2018,2,Confirmed,4,2018,1,,,
BALMN,1/28/2018,4,Confirmed,4,2018,1,,,
BNAAE,1/21/2018,1,Cancelled,3,2018,1,,,
BNAAE,1/26/2018,3,Confirmed,4,2018,1,,,
BOSML,1/12/2018,2,Confirmed,2,2018,1,,,
CLTKM,1/28/2018,6,Confirmed,4,2018,1,,,
CLTKM,1/28/2018,2,Cancelled,4,2018,1,,,
MKETJ,1/28/2018,2,Cancelled,4,2018,1,,,
MSPGR,1/26/2018,3,Confirmed,4,2018,1,,,
MSPGR,1/28/2018,1,Cancelled,4,2018,1,,,
MIAEP,1/29/2018,9,Confirmed,5,2018,1,,,
MIAVB,1/28/2018,3,Confirmed,4,2018,1,,,
LAXWM,1/26/2018,3,Cancelled,4,2018,1,,,
LAXSB,1/28/2018,1,Cancelled,4,2018,1,,,
LAXWE,1/18/2018,1,Confirmed,3,2018,1,,,
LAXGY,1/29/2018,6,Confirmed,5,2018,1,,,
MIAAG,1/27/2018,2,Confirmed,4,2018,1,,,
LAXSB,1/24/2018,2,Confirmed,4,2018,1,,,
PDXPM,1/29/2018,8,Confirmed,5,2018,1,,,
PHXPX,1/14/2018,5,Confirmed,2,2018,1,,,
ORDCM,1/25/2018,7,Confirmed,4,2018,1,,,
PSPNP,1/29/2018,1,Confirmed,5,2018,1,,,
SANPR,1/22/2018,4,Confirmed,4,2018,1,,,
SBAGG,1/29/2018,2,Confirmed,5,2018,1,,,
ORDCH,1/25/2018,4,Cancelled,4,2018,1,,,
ORDAL,1/29/2018,26,Confirmed,5,2018,1,,,
SEAAX,1/22/2018,3,Cancelled,4,2018,1,,,
WDCRO,1/15/2018,3,Confirmed,3,2018,1,,,
WDCMA,1/23/2018,1,Cancelled,4,2018,1,,,
WDCMO,1/29/2018,4,Cancelled,5,2018,1,,,
WDCPA,1/29/2018,5,Confirmed,5,2018,1,,,
WDCLR,1/18/2018,2,Confirmed,3,2018,1,,,
WDCRG,1/30/2018,5,Cancelled,5,2018,1,,,
WDCSV,1/23/2018,4,Cancelled,4,2018,1,,,
WDCHG,1/11/2018,1,Confirmed,2,2018,1,,,
SMFKG,1/24/2018,3,Confirmed,4,2018,1,,,
SMFKG,1/29/2018,3,Confirmed,5,2018,1,,,
WDCDP,1/28/2018,6,Confirmed,4,2018,1,,,
WDCDP,1/29/2018,1,Cancelled,5,2018,1,,,
WDCDP,1/29/2018,4,Confirmed,5,2018,1,,,
WDCDP,1/30/2018,6,Cancelled,5,2018,1,,,
DENDM,1/22/2018,4,Confirmed,4,2018,1,,,
DENDM,1/24/2018,5,Confirmed,4,2018,1,,,
BALMN,1/30/2018,4,Confirmed,5,2018,1,,,
BNAAE,1/27/2018,2,Confirmed,4,2018,1,,,
BOSML,1/24/2018,2,Confirmed,4,2018,1,,,
BOSOX,1/12/2018,3,Confirmed,2,2018,1,,,
BOSOX,1/20/2018,2,Cancelled,3,2018,1,,,
CLESH,1/25/2018,3,Confirmed,4,2018,1,,,
CLTKM,1/29/2018,4,Confirmed,5,2018,1,,,
BOSML,1/24/2018,2,Cancelled,4,2018,1,,,
MIAVB,1/27/2018,1,Confirmed,4,2018,1,,,
NYCAA,1/29/2018,4,Confirmed,5,2018,1,,,
ORDCM,1/23/2018,6,Confirmed,4,2018,1,,,
PHLPM,1/30/2018,2,Cancelled,5,2018,1,,,
PHXPX,1/29/2018,4,Confirmed,5,2018,1,,,
PITHM,1/30/2018,2,Confirmed,5,2018,1,,,
PSPNP,1/22/2018,5,Cancelled,4,2018,1,,,
PSPNP,1/31/2018,2,Confirmed,5,2018,1,,,
SABCN,1/30/2018,1,Confirmed,5,2018,1,,,
PITHM,1/29/2018,3,Confirmed,5,2018,1,,,
ORDCH,1/24/2018,4,Confirmed,4,2018,1,,,
ORDAL,1/23/2018,12,Cancelled,4,2018,1,,,
ORDAL,1/30/2018,27,Confirmed,5,2018,1,,,
SBAGG,1/30/2018,5,Confirmed,5,2018,1,,,
WDCRG,1/30/2018,3,Confirmed,5,2018,1,,,
WDCRO,1/23/2018,2,Confirmed,4,2018,1,,,
WDCSV,1/25/2018,4,Cancelled,4,2018,1,,,
WDCSV,1/30/2018,5,Confirmed,5,2018,1,,,
WDCTP,1/26/2018,2,Confirmed,4,2018,1,,,
WDCTP,1/30/2018,3,Cancelled,5,2018,1,,,
WDCTP,1/31/2018,3,Confirmed,5,2018,1,,,
WDCMO,1/22/2018,1,Confirmed,4,2018,1,,,
SFOBC,1/27/2018,6,Confirmed,4,2018,1,,,
SFOBC,1/30/2018,4,Confirmed,5,2018,1,,,
WDCHG,1/31/2018,1,Cancelled,5,2018,1,,,
WDCMA,1/30/2018,3,Confirmed,5,2018,1,,,
MSPGR,1/30/2018,3,Confirmed,5,2018,1,,,
DENBO,1/18/2018,10,Confirmed,3,2018,1,,,
DENBO,1/29/2018,8,Confirmed,5,2018,1,,,
CLTKM,1/31/2018,1,Confirmed,5,2018,1,,,
CLTKM,1/30/2018,4,Confirmed,5,2018,1,,,
BNAAE,1/11/2018,2,Confirmed,2,2018,1,,,
BOSOX,1/16/2018,1,Confirmed,3,2018,1,,,
CLTKM,1/23/2018,6,Confirmed,4,2018,1,,,
CLTKM,1/26/2018,3,Confirmed,4,2018,1,,,
INTCH,1/26/2018,1,Cancelled,4,2018,1,,,
MIAEP,1/23/2018,5,Cancelled,4,2018,1,,,
MIAVB,1/23/2018,4,Cancelled,4,2018,1,,,
MSPGR,1/29/2018,1,Confirmed,5,2018,1,,,
LAXWM,1/26/2018,2,Confirmed,4,2018,1,,,
LAXWM,1/30/2018,2,Confirmed,5,2018,1,,,
PDXPR,1/24/2018,2,Confirmed,4,2018,1,,,
ORDCM,1/21/2018,2,Cancelled,3,2018,1,,,
SANSO,1/17/2018,2,Cancelled,3,2018,1,,,
WDCSV,1/29/2018,3,Confirmed,5,2018,1,,,
WDCTP,1/23/2018,2,Cancelled,4,2018,1,,,
WDCTP,1/29/2018,1,Cancelled,5,2018,1,,,
WDCTP,1/30/2018,7,Confirmed,5,2018,1,,,
SMFKG,1/21/2018,2,Cancelled,3,2018,1,,,
WDCDP,1/27/2018,4,Cancelled,4,2018,1,,,
WDCHG,1/26/2018,1,Cancelled,4,2018,1,,,
DENDM,1/25/2018,10,Confirmed,4,2018,1,,,
DENDM,1/31/2018,7,Confirmed,5,2018,1,,,
BALMN,1/29/2018,3,Confirmed,5,2018,1,,,
BALMN,1/31/2018,8,Confirmed,5,2018,1,,,
CLESH,1/12/2018,1,Confirmed,2,2018,1,,,
CLTKM,1/18/2018,9,Cancelled,3,2018,1,,,
MIAEP,1/18/2018,8,Confirmed,3,2018,1,,,
MIAEP,1/28/2018,5,Confirmed,4,2018,1,,,
MIAVB,1/30/2018,1,Confirmed,5,2018,1,,,
MIAVB,1/31/2018,1,Confirmed,5,2018,1,,,
MKETJ,1/30/2018,2,Confirmed,5,2018,1,,,
MSPGR,1/11/2018,2,Confirmed,2,2018,1,,,
LAXSB,1/21/2018,3,Cancelled,3,2018,1,,,
LAXSB,1/29/2018,4,Confirmed,5,2018,1,,,
LAXWE,1/30/2018,2,Confirmed,5,2018,1,,,
